entry_idx,exit_idx,entry_time,exit_time,dir,entry_price,exit_price,qty,pnl_net,equity_after,exit_reason,holding_bars,rsi_entry,pos_range_entry,vol_ratio_entry,chg_2h_before,ema50_dist,entry_type,timing,coin
369,388,2026-01-04 20:15:00,2026-01-05 01:00:00,L,2.0904135150000003,2.1285053581233186,956.892014736137,35.642370555182715,10090.195414023337,TP,19,53.54701937780395,0.641935483870973,0.4731884181796527,0.2973335891041762,0.4419075573972222,FOLLOW,MID,XRP
483,545,2026-01-06 00:45:00,2026-01-06 16:15:00,L,2.34855223,2.291713184539965,851.7162081594413,-49.201174127368134,10040.99423989597,SL,62,69.42580722175266,0.9726166328600413,0.8642563900878352,1.5591536023301655,4.60165705113166,FOLLOW,LATE,XRP
712,736,2026-01-08 10:00:00,2026-01-08 16:00:00,S,2.0951856749999997,2.127616398418316,954.426151276545,-31.758801081364606,10009.235438814605,SL,24,27.989474912063415,0.16281895504252553,1.7956971692164627,-1.644427739146781,-2.418953784944442,FOLLOW,LATE,XRP
999,1019,2026-01-11 09:45:00,2026-01-11 14:45:00,L,2.09071356,2.1058826215032385,956.7546880979718,13.710048093128226,10022.945486907733,TP,20,48.59051001751369,0.46153846153848255,0.5217026224356204,-0.01912594434350101,-0.03293374245932807,CONTRA,MID,XRP
1025,1026,2026-01-11 16:15:00,2026-01-11 16:30:00,S,2.08648698,2.101795726667742,958.4052137243625,-15.47479701847374,10007.470689889258,SL,1,46.498383591655916,0.37262357414447955,1.4310036553835896,-0.4424778761061954,-0.10051785540621323,FOLLOW,MID,XRP
1033,1040,2026-01-11 18:15:00,2026-01-11 20:00:00,S,2.08868665,2.064314225046967,957.3958831977022,22.538846125441715,10030.0095360147,TP,7,46.90170920577767,0.32699619771862903,0.4105582564024134,-0.05734767025088461,-0.12917919729938274,FOLLOW,MID,XRP
1047,1058,2026-01-11 21:45:00,2026-01-12 00:30:00,L,2.06510972,2.0445534343454765,968.6168151879117,-20.70730170998906,10009.302234304712,SL,11,44.69457166920558,0.5464684014869917,0.8263597152066954,-0.6137616878446384,-0.5770798236822079,CONTRA,MID,XRP
1070,1090,2026-01-12 03:30:00,2026-01-12 08:30:00,S,2.10068485,2.0490173046532423,951.9276534983342,48.39372195699858,10057.69595626171,TP,20,56.265932093433804,0.7573632538569471,0.7907711925193265,1.4074253821887872,0.5193877551856754,CONTRA,EARLY,XRP
1102,1115,2026-01-12 11:30:00,2026-01-12 14:45:00,L,2.0420062550000004,2.0750401622376122,979.5758436596954,31.552625708149357,10089.24858196986,TP,13,38.75480372324942,0.2136150234741822,0.5327708455132595,-0.17593588114551695,-0.9356010281865242,CONTRA,EARLY,XRP
1196,1210,2026-01-13 11:00:00,2026-01-13 14:30:00,L,2.0600089550000003,2.0861129478438425,971.0151963878235,24.542184263022257,10113.790766232882,TP,14,47.79159527896762,0.3214285714285792,0.7033780671254609,-0.391929162432858,-0.06359557724913287,CONTRA,MID,XRP
1288,1292,2026-01-14 10:00:00,2026-01-14 11:00:00,L,2.14692199,2.1265821341745648,931.7059536010436,-19.747094614991344,10094.04367161789,SL,4,46.33023664620334,0.4754098360655728,0.6366185727692797,-0.09306221208876808,-0.003356826231915262,CONTRA,MID,XRP
1687,1724,2026-01-18 13:45:00,2026-01-18 23:00:00,L,2.05210777,2.0422238696042023,974.7538746466516,-10.432563333383978,10083.611108284505,SL,37,45.130392568332304,0.3472222222222411,0.8509805559685519,-0.11686793922865979,-0.19444189505634668,CONTRA,MID,XRP
1801,1819,2026-01-19 18:15:00,2026-01-19 22:45:00,S,2.017997255,1.9795869876476522,990.932963385027,37.269732451883606,10120.880840736389,TP,18,64.75402666234261,0.7250803858520893,0.8203809190979512,0.40926332601316506,1.1673800976703121,CONTRA,EARLY,XRP
1832,1857,2026-01-20 02:00:00,2026-01-20 08:15:00,S,1.97110429,1.9356061555136181,1014.5074566298063,35.22044475730863,10156.101285493698,TP,25,31.09788720266022,0.025316455696205307,1.57609026287741,-1.2376735761722713,-1.3001102127039292,FOLLOW,LATE,XRP
1875,1891,2026-01-20 12:45:00,2026-01-20 16:45:00,S,1.9325100800000001,1.9035022028251143,1034.7682119205297,29.222552481706142,10185.323837975404,TP,16,45.03321032635665,0.44927536231883647,0.5025107845992116,0.24882069358767023,-0.7682499464010015,CONTRA,MID,XRP
1897,1977,2026-01-20 18:15:00,2026-01-21 14:15:00,S,1.90331446,1.9307525852981435,1050.6408909434756,-29.63326193234201,10155.690576043062,SL,80,35.08754000493641,0.04929577464788714,0.5230889991653654,-0.7994565785348406,-1.5505786841789473,FOLLOW,LATE,XRP
2157,2170,2026-01-23 11:15:00,2026-01-23 14:30:00,L,1.9113866650000002,1.8973578429307916,1046.5177123122808,-15.478594496148597,10140.211981546914,SL,13,49.630340207692505,0.6928571428571453,0.3726801696894305,0.2887139107611514,-0.18612890484992303,FOLLOW,MID,XRP
2283,2310,2026-01-24 18:45:00,2026-01-25 01:30:00,S,1.917812285,1.9066793587615285,1042.6985037276472,10.810727188070581,10151.022708734985,TP,27,61.70370154533991,0.8790322580645112,0.8519052909062579,0.31873759013480996,0.12620189978142188,CONTRA,EARLY,XRP
2315,2338,2026-01-25 02:45:00,2026-01-25 08:30:00,S,1.90511419,1.8932416913765715,1049.648367796788,11.664561191511613,10162.687269926497,TP,23,37.10709530298669,0.17766497461928057,0.34120739651204585,-0.39711568606960457,-0.384625027542436,FOLLOW,LATE,XRP
2346,2361,2026-01-25 10:30:00,2026-01-25 14:15:00,S,1.90831371,1.89000073294483,1047.8885046631037,18.39391613390026,10181.081186060397,TP,15,62.80959548680153,0.8798449612403149,1.9155098414586735,0.8135235076597969,0.3303173650998015,CONTRA,EARLY,XRP
2369,2381,2026-01-25 16:15:00,2026-01-25 19:15:00,S,1.8515222299999998,1.8194258315453056,1080.0302408467437,33.87213396952715,10214.953320029925,TP,12,24.030396558009798,0.16666666666666607,3.581903941441667,-1.6905140434552268,-2.0809495618884,FOLLOW,LATE,XRP
2402,2404,2026-01-26 00:30:00,2026-01-26 01:00:00,S,1.844823235,1.87093110272503,1083.9520893176523,-29.10521770372873,10185.848102326196,SL,2,51.31258741852958,0.7032710280373792,0.7461667166250148,0.8055235903337232,-0.5138547290684157,CONTRA,MID,XRP
2411,2452,2026-01-26 02:45:00,2026-01-26 13:00:00,S,1.87671845,1.904955007294707,1065.5301012253597,-30.89279913283529,10154.955303193361,SL,41,60.88968415787983,0.8226950354609935,0.4754397444035327,1.2854442344045314,0.9784336959013346,CONTRA,EARLY,XRP
2495,2551,2026-01-26 23:45:00,2026-01-27 13:45:00,S,1.90671395,1.876274951246221,1048.767697954903,31.129943338783384,10186.085246532144,TP,56,49.83524192994701,0.44219653179190777,0.45888202067298817,0.23701674918361615,0.07829039011733885,CONTRA,MID,XRP
2656,2673,2026-01-28 16:00:00,2026-01-28 20:15:00,S,1.90631401,1.9282897451757057,1048.987726843596,-23.856766942977934,10162.228479589166,SL,17,37.03412016167505,0.10311750599520828,0.9003809653633368,-0.967288990587134,-0.6683768862764068,FOLLOW,LATE,XRP
2681,2698,2026-01-28 22:15:00,2026-01-29 02:30:00,S,1.9104133950000002,1.8729859404113034,1046.7367980321349,38.384649313460535,10200.613128902627,TP,17,46.11556194751657,0.3672839506172848,0.5038559873432201,-0.8660927289700249,-0.21237027182705476,FOLLOW,MID,XRP
2760,2790,2026-01-29 18:00:00,2026-01-30 01:30:00,S,1.8115282300000002,1.7592776120616458,1103.8745998454574,56.889785594372505,10257.502914497,TP,30,37.30596254029098,0.27567567567567647,0.6002064870685502,0.43280435023860253,-2.112062164661369,CONTRA,LATE,XRP
2808,2857,2026-01-30 06:00:00,2026-01-30 18:15:00,S,1.76213564,1.7117838682060582,1134.8161597821154,56.35155230628742,10313.854466803286,TP,49,40.070728605876134,0.4704112337011044,0.5680859389499898,-0.3414523104939726,-1.8044649268574402,FOLLOW,MID,XRP
2862,2913,2026-01-30 19:30:00,2026-01-31 08:15:00,S,1.77613354,1.7031523596721991,1125.872551227201,81.38406118877104,10395.238527992058,TP,51,53.8778441310442,0.8148148148148143,0.4586628028627066,0.6196350406457718,0.4905825221931342,CONTRA,MID,XRP
2926,2936,2026-01-31 11:30:00,2026-01-31 14:00:00,S,1.701644715,1.6690333701710558,1175.15717727246,37.53124062742819,10432.769768619486,TP,10,39.58330952771141,0.38951310861423166,0.28989827002015855,-0.01764602082230393,-1.248226072301452,FOLLOW,MID,XRP
2949,2966,2026-01-31 17:15:00,2026-01-31 21:30:00,S,1.560465895,1.6154334733191666,1281.4762606522715,-71.25361465090073,10361.516153968585,SL,17,20.82695380645841,0.29398663697104743,1.9938702686788892,-4.669544597798991,-6.2609020379711655,FOLLOW,LATE,XRP
3050,3068,2026-02-01 18:30:00,2026-02-01 23:00:00,S,1.6178572850000001,1.5606511607100275,1236.0175514492305,69.92203522752688,10431.438189196111,TP,18,50.26593549393744,0.5755287009063444,0.45618391389322693,1.6954493886297772,-0.6342087295006983,CONTRA,MID,XRP
3239,3249,2026-02-03 17:45:00,2026-02-03 20:15:00,S,1.561465745,1.5968149684926234,1280.6556957162065,-46.079118441854256,10385.359070754257,SL,10,33.591290331852434,0.010937500000002254,0.950997194497993,-3.6970633693972133,-2.5734759242538265,FOLLOW,LATE,XRP
3350,3365,2026-02-04 21:30:00,2026-02-05 01:15:00,S,1.52017194,1.459597018759505,1315.4433043935805,78.8989311348895,10464.258001889146,TP,15,37.029071453108045,0.18878504672897156,0.4473295925525769,-1.6703496685298358,-2.44694990735559,FOLLOW,LATE,XRP
3391,3403,2026-02-05 07:45:00,2026-02-05 10:45:00,S,1.4413837600000001,1.3758169416354504,1387.3473917869035,90.18226723671282,10554.440269125858,TP,12,40.20991217189262,0.29531568228105864,0.4581111795556286,-0.6592186524182919,-2.9413058397678453,FOLLOW,LATE,XRP
3415,3421,2026-02-05 13:45:00,2026-02-05 15:15:00,S,1.352097155,1.2853079860812682,1478.9617688382755,97.99850312876673,10652.438772254625,TP,6,32.77551206861213,0.10821256038647446,0.4258513289101202,-0.9233475010992143,-4.529112050144443,FOLLOW,LATE,XRP
3439,3473,2026-02-05 19:45:00,2026-02-06 04:15:00,S,1.2234164600000001,1.27299092,1634.5210853220005,-81.8465862634846,10570.592185991141,SIGNAL_FLIP,34,33.21863316421492,0.036421725239615475,0.7395791126090273,-2.9529449423815746,-8.421809187758418,FOLLOW,LATE,XRP
3485,3498,2026-02-06 07:15:00,2026-02-06 10:30:00,L,1.2952942650000001,1.379893918829798,1544.2822948034902,129.81949840635008,10700.411684397492,TP,13,56.58174653326344,0.5806831566548871,0.6766705487072185,0.11566042100392693,1.8297049544914339,FOLLOW,MID,XRP
3504,3510,2026-02-06 12:00:00,2026-02-06 13:30:00,L,1.3672050500000001,1.4388663199573168,1463.057790782736,104.02349039257534,10804.435174790067,TP,6,64.54171941645654,0.7695274831243968,0.8302461566260279,2.043413173652686,4.245287007397505,FOLLOW,LATE,XRP
3519,3528,2026-02-06 15:45:00,2026-02-06 18:00:00,L,1.540531045,1.473091018418088,1298.448354216711,-88.34999804531009,10716.085176744757,SL,9,72.00099724331966,0.8436192468619245,1.9464201265153307,5.9281059491276045,10.360014346740058,FOLLOW,LATE,XRP
3533,3629,2026-02-06 19:15:00,2026-02-07 19:15:00,L,1.4409161050000003,1.436284525,1388.2140626084542,-7.228458563198863,10708.856718181558,TIMEOUT,96,48.50456438357689,0.27602158828064777,0.5164007667551502,-3.9604617221706273,2.1873710387364644,CONTRA,MID,XRP
3640,3701,2026-02-07 22:00:00,2026-02-08 13:15:00,L,1.4285142450000001,1.465768663259261,1400.2660505496044,51.35554390199405,10760.212262083553,TP,61,50.419920174934276,0.48275862068965414,0.7636198540343322,-0.19572207465400338,0.14422425356023222,CONTRA,MID,XRP
3720,3778,2026-02-08 18:00:00,2026-02-09 08:30:00,L,1.4302145000000002,1.4041648485148681,1398.6013986013986,-37.22591238438466,10722.986349699167,SL,58,45.34404471915659,0.37959866220735783,0.3802466052963638,-0.44512449575740964,-0.390420781378302,CONTRA,MID,XRP
3791,3802,2026-02-09 11:45:00,2026-02-09 14:30:00,L,1.3922088000000001,1.4304446708140814,1436.7816091954023,54.12548867804381,10777.111838377212,TP,11,38.28459912372629,0.30688622754490974,0.5089980937590154,-0.3933910306844868,-1.766706561982318,CONTRA,EARLY,XRP
3811,3867,2026-02-09 16:45:00,2026-02-10 06:45:00,L,1.4519177550000002,1.4191393165564836,1377.6951160708136,-45.94978281714938,10731.162055560062,SL,56,66.83359661670715,0.819327731092438,1.6886996612414413,1.4546471781243575,2.0202791353695,FOLLOW,LATE,XRP
3905,3954,2026-02-10 16:15:00,2026-02-11 04:30:00,L,1.415712325,1.3893230377279648,1412.9282938890851,-38.0788334080973,10693.083222151965,SL,49,48.83187817965546,0.5939393939393933,0.8274898531530667,-0.09910802775024985,-0.483729874842494,CONTRA,MID,XRP
3964,3992,2026-02-11 07:00:00,2026-02-11 14:00:00,L,1.359703925,1.3951184418004106,1471.129091577786,51.288786064068326,10744.372008216033,TP,28,30.708186372791328,0.06080000000000041,0.9713923204630591,-1.9523089114617087,-2.397209745166897,CONTRA,EARLY,XRP
4001,4097,2026-02-11 16:15:00,2026-02-12 16:15:00,L,1.3674050800000002,1.351497245,1462.8437682855472,-24.066143161205602,10720.305865054826,TIMEOUT,96,44.184381971744735,0.16199376947040434,0.5643828484148451,-2.475176284357461,-1.2827638001127828,CONTRA,EARLY,XRP
4121,4187,2026-02-12 22:15:00,2026-02-13 14:45:00,L,1.3544031300000001,1.390918795738044,1476.886722788362,53.11859600191444,10773.42446105674,TP,66,45.582646355719945,0.2843450479233208,0.5508922251542911,-0.03684055408192943,-0.8334776360769137,CONTRA,MID,XRP
4197,4261,2026-02-13 17:15:00,2026-02-14 09:15:00,L,1.4139120550000002,1.4548675412725114,1414.7273113107449,57.12913680873837,10830.553597865479,TP,64,73.03535208336,0.8413391557496374,0.36829406214810634,0.9256622045001439,2.6230358365492794,FOLLOW,LATE,XRP
4269,4298,2026-02-14 11:15:00,2026-02-14 18:30:00,L,1.4561183850000001,1.4859573937835482,1373.7207225771,40.18214661417865,10870.735744479658,TP,29,77.4964975490855,0.9211822660098535,2.6121307240465934,1.012326974726263,2.8667123988919863,FOLLOW,LATE,XRP
4303,4322,2026-02-14 19:45:00,2026-02-15 00:30:00,L,1.495124235,1.5271293660432865,1337.8821325841195,42.01040915523159,10912.74615363489,TP,19,74.3809924341355,0.9444444444444456,0.9857473534508236,1.6638370118845724,2.381998814458106,FOLLOW,LATE,XRP
4328,4342,2026-02-15 02:00:00,2026-02-15 05:30:00,L,1.52742908,1.5752187086947613,1309.5861707700367,61.77199991752523,10974.518153552415,TP,14,66.49721529339051,0.6853526220614848,1.136370439990701,1.2811151676070498,2.2321240181075437,FOLLOW,LATE,XRP
4348,4351,2026-02-15 07:00:00,2026-02-15 07:45:00,L,1.578536745,1.6338182273409605,1267.1862130140023,69.2378018709906,11043.755955423407,TP,3,75.8826188148312,0.9783105022831049,0.8563851869193405,2.5393142562516013,4.17546167002096,FOLLOW,LATE,XRP
4358,4367,2026-02-15 09:30:00,2026-02-15 11:45:00,L,1.6151422350000002,1.5700617708864153,1238.4667781286767,-56.61961101586747,10987.13634440754,SL,9,59.482134849527455,0.5310606060606052,0.6599019935272471,-0.7655266082232326,3.1206052709559304,CONTRA,MID,XRP
4375,4394,2026-02-15 13:45:00,2026-02-15 18:30:00,L,1.5206280600000002,1.4773231440149714,1315.4433043935805,-57.75388874747661,10929.382455660063,SL,19,31.714485376992393,0.06995515695067281,0.8999489588830449,-2.76586209104297,-2.452369207541659,CONTRA,EARLY,XRP
4399,4454,2026-02-15 19:45:00,2026-02-16 09:30:00,L,1.45381804,1.5056834293765813,1375.894331315355,70.54690297565483,10999.929358635718,TP,55,21.25493945679516,0.06158663883089795,0.5199761709337035,-2.685507634610229,-4.34650575154979,CONTRA,EARLY,XRP
4462,4550,2026-02-16 11:30:00,2026-02-17 09:30:00,L,1.4822223,1.4540470331191264,1349.527665317139,-38.81581747300609,10961.113541162711,SL,88,50.34796547714863,0.3727598566308241,0.628763455480061,-1.781322698570953,0.03313434105226565,CONTRA,MID,XRP
4591,4667,2026-02-17 19:45:00,2026-02-18 14:45:00,L,1.4814221800000003,1.4545746388439726,1350.2565487442614,-37.04393804995464,10924.069603112757,SL,76,60.016495290496174,0.8470394736842127,0.4050387849349065,1.392966882895208,1.1158059014539585,FOLLOW,LATE,XRP
4674,4682,2026-02-18 16:30:00,2026-02-18 18:30:00,L,1.4626193600000001,1.4394710244874958,1367.6148796498906,-32.45179648441177,10891.617806628345,SL,8,43.22835468126669,0.2705570291777196,0.7066864693076058,0.15767464180433954,-0.7110456282525739,FOLLOW,EARLY,XRP
4733,4751,2026-02-19 07:15:00,2026-02-19 11:45:00,L,1.4241135850000002,1.4063106151080098,1404.5930191726948,-25.801046045385174,10865.81676058296,SL,18,59.35715620981645,0.9283276450511951,1.7077641236197902,1.6837169650468997,0.2959325260749684,FOLLOW,LATE,XRP
4761,4808,2026-02-19 14:15:00,2026-02-20 02:00:00,L,1.3972095500000001,1.4262989198700167,1431.6392269148175,40.83703389555123,10906.653794478512,TP,47,36.99233246415602,0.2867830423940164,1.0345285513422144,-1.0551660647262873,-1.245197221495307,CONTRA,EARLY,XRP
4813,4817,2026-02-20 03:15:00,2026-02-20 04:15:00,L,1.4163124150000002,1.4012193323341693,1412.329637737448,-22.11226469217951,10884.541529786333,SL,4,55.26947676425326,0.7151335311572737,0.7744659765525811,0.07761236153249751,0.46061632805628794,FOLLOW,LATE,XRP
4838,4846,2026-02-20 09:30:00,2026-02-20 11:30:00,L,1.4234134800000002,1.4091695583133774,1405.283867341203,-20.812870003211753,10863.72865978312,SL,8,55.21853036407221,0.7037037037037088,0.5890613477042891,0.09156864126225184,0.41451205027182025,FOLLOW,LATE,XRP
4855,4860,2026-02-20 13:45:00,2026-02-20 15:00:00,L,1.3809071050000001,1.410511552223841,1448.5405953501847,42.074546957914166,10905.803206741035,TP,5,23.48959359532635,0.12403100775193755,1.9699042840194667,-1.5448138392539335,-1.9479388683803063,CONTRA,EARLY,XRP
4880,4954,2026-02-20 20:00:00,2026-02-21 14:30:00,L,1.423313465,1.4631082576381043,1405.3826154170472,55.11560437576632,10960.9188111168,TP,74,55.66233213647013,0.6874999999999977,0.39288553432882883,-0.0839865621500624,0.6950451731895725,CONTRA,MID,XRP
4963,4993,2026-02-21 16:45:00,2026-02-22 00:15:00,L,1.44201627,1.426442213609016,1387.1549452073798,-22.399428613824227,10938.519382502976,SL,30,45.9888889789638,0.19366197183098818,0.6050775199798549,-0.9351578078800715,0.0689259979850477,CONTRA,MID,XRP
5001,5005,2026-02-22 02:15:00,2026-02-22 03:15:00,L,1.43201477,1.4204818529743863,1396.8431345159938,-16.90657403297757,10921.61280847,SL,4,36.22508030308706,0.10526315789473746,0.9503469370884384,-0.25888609012034713,-0.6808948852864997,CONTRA,EARLY,XRP
5016,5041,2026-02-22 06:00:00,2026-02-22 12:15:00,L,1.420313015,1.4098108607346858,1408.3515245405254,-15.587886825521089,10906.024921644479,SL,25,35.528442912591416,0.18518518518519228,1.0505557807781165,-0.41400603466423824,-0.6964856563705346,CONTRA,EARLY,XRP
5049,5053,2026-02-22 14:15:00,2026-02-22 15:15:00,L,1.3996099100000001,1.38781460729722,1429.1839359725598,-17.654405611318595,10888.370516033161,SL,4,22.33025977021008,0.10491803278688107,0.9018749215830737,-1.1176345759354889,-1.3996787324832285,CONTRA,EARLY,XRP
5059,5090,2026-02-22 16:45:00,2026-02-23 00:30:00,L,1.3884082300000002,1.3764028608723977,1440.7145944388415,-18.092971251659712,10870.277544781502,SL,31,32.03832833328588,0.1719576719576704,0.5692964560941927,-0.3223495702005641,-1.2474702618010018,CONTRA,EARLY,XRP
5124,5126,2026-02-23 09:00:00,2026-02-23 09:30:00,L,1.3652047500000002,1.3929231642172146,1465.2014652014652,39.80481851189889,10910.0823632934,TP,2,56.737431773003046,0.7806603773584937,2.0454089699299365,-0.21152443471917914,0.24040671733874852,CONTRA,LATE,XRP
5139,5143,2026-02-23 12:45:00,2026-02-23 13:45:00,L,1.4176126100000002,1.3944851252712493,1411.0342881332017,-33.42726721575429,10876.655096077646,SL,4,70.85683316060718,0.8037676609105155,0.9008304700497783,1.4584381061857776,2.352085844841144,FOLLOW,LATE,XRP
5160,5189,2026-02-23 18:00:00,2026-02-24 01:15:00,L,1.36360451,1.33501016222414,1466.9209329617133,-42.737378187333064,10833.917717890312,SL,29,43.18233503406937,0.29042386185243224,1.0016099710508282,0.22013501614321918,-0.7987096172846262,FOLLOW,EARLY,XRP
5237,5242,2026-02-24 13:15:00,2026-02-24 14:30:00,L,1.3346001600000001,1.3189651133109395,1498.8009592326139,-24.229256210615812,10809.688461679696,SL,5,46.756314221652076,0.5438596491228155,0.8279819830778886,-0.04510260843417768,-0.4627127267764558,CONTRA,MID,XRP
5248,5285,2026-02-24 16:00:00,2026-02-25 01:15:00,L,1.35100262,1.3861091782458312,1480.6040864672786,51.168397817859095,10860.856859497555,TP,37,73.34619254799446,0.9195402298850576,2.125711385310503,2.6037735849056665,1.6719302127475317,FOLLOW,LATE,XRP
5299,5302,2026-02-25 04:45:00,2026-02-25 05:30:00,L,1.37340598,1.3522228699044159,1456.4520827264782,-31.646134380374363,10829.21072511718,SL,3,50.49628636645633,0.4681208053691291,0.4659446984845021,-0.7688959814304286,0.4719646198463565,CONTRA,MID,XRP
5310,5330,2026-02-25 07:30:00,2026-02-25 12:30:00,L,1.365504795,1.3932083180478816,1464.8795136600015,39.77408690437546,10868.984812021556,TP,20,47.82274918131331,0.31818181818181757,0.7009196970562437,0.46453325468220896,0.05682144159034636,FOLLOW,MID,XRP
5335,5345,2026-02-25 13:45:00,2026-02-25 16:15:00,L,1.4151122350000003,1.445697685620788,1413.5274577708672,42.42460758592621,10911.409419607482,TP,10,79.46252445224634,0.7855787476280859,2.579700221893738,2.140429532142596,2.5481094448395534,FOLLOW,LATE,XRP
5351,5373,2026-02-25 17:45:00,2026-02-25 23:15:00,L,1.46661996,1.4413827931734586,1363.884342607747,-35.213812571162194,10876.19560703632,SL,22,80.95667694605756,0.8970976253298151,0.6001176254320677,1.7564565398500598,4.01629809519574,FOLLOW,LATE,XRP
5387,5442,2026-02-26 02:45:00,2026-02-26 16:30:00,L,1.4319147550000002,1.404989283520001,1396.9406998672907,-38.40588431613206,10837.789722720187,SL,55,48.40987044797811,0.2801724137931041,0.5331875217691329,-0.10426079099187247,0.040304931214505034,CONTRA,MID,XRP
5452,5526,2026-02-26 19:00:00,2026-02-27 13:30:00,L,1.3930089200000002,1.3640793632100776,1435.9563469270533,-42.333392370138725,10795.456330350047,SL,74,39.145705181868905,0.2435897435897452,1.2903327689885031,0.32315978456014527,-1.6326386700236981,FOLLOW,EARLY,XRP
5535,5542,2026-02-27 15:45:00,2026-02-27 17:30:00,L,1.35660346,1.3369993273333989,1474.491300501327,-29.70046184616322,10765.755868503884,SL,7,22.17571454847429,0.10491071428571772,1.4292447432948234,-1.0219724067449976,-2.2482131943365036,CONTRA,EARLY,XRP
5549,5593,2026-02-27 19:15:00,2026-02-28 06:15:00,L,1.349502395,1.3293238204163065,1482.2500555843772,-30.703831359633593,10735.05203714425,SL,44,39.10777720907269,0.35164835164835573,0.3630466207252177,0.6862598836341993,-1.6293179572933123,FOLLOW,MID,XRP
5602,5623,2026-02-28 08:30:00,2026-02-28 13:45:00,L,1.2904935450000001,1.3368556058964893,1550.0271254746958,71.04795949207146,10806.099996636322,TP,21,27.809643680117276,0.07387140902872881,1.082493288729822,-2.3915840460152715,-3.731832771370464,CONTRA,EARLY,XRP
5630,5651,2026-02-28 15:30:00,2026-02-28 20:45:00,L,1.327299065,1.3796739182207327,1507.0454374199383,78.11537732512774,10884.21537396145,TP,21,56.50879080032631,0.6152647975077893,0.6174862844539559,1.743471582181244,0.6030116903789058,FOLLOW,MID,XRP
5656,5672,2026-02-28 22:00:00,2026-03-01 02:00:00,L,1.3769065050000002,1.422785335883952,1452.7493281034358,65.83699065268387,10950.052364614134,TP,16,68.17013638773793,0.8816901408450681,0.6098347534295204,1.0651583045618196,2.745365152118371,FOLLOW,LATE,XRP
5693,5700,2026-03-01 07:15:00,2026-03-01 09:00:00,L,1.39800967,1.3744958397844003,1430.8198597796538,-34.43744644091659,10915.614918173216,SL,7,45.39690561245436,0.15056179775281167,0.3849076253253257,-1.3857466063348478,0.5226095375743256,CONTRA,MID,XRP
5708,5733,2026-03-01 11:00:00,2026-03-01 17:15:00,L,1.3762064,1.3564348606923622,1453.4883720930234,-29.532074941535377,10886.082843231681,SL,25,37.02867487299261,0.31593406593406786,0.5158217839458309,-0.3474484256243193,-0.600478027550238,CONTRA,EARLY,XRP
5749,5820,2026-03-01 21:15:00,2026-03-02 15:00:00,L,1.3486022600000003,1.3816721294995953,1483.239394838327,48.240603117316944,10934.323446348999,TP,71,44.523542579571654,0.39166666666666483,0.9560573446390294,-0.24296863495804066,-0.9686579443511978,CONTRA,MID,XRP
5834,5874,2026-03-02 18:30:00,2026-03-03 04:30:00,L,1.3989098050000002,1.366519068866456,1429.8991921069564,-47.10634433161873,10887.217102017381,SL,40,58.69916004924927,0.7714604236343349,0.4188677159827191,-1.0375494071146352,1.9315315119618783,CONTRA,LATE,XRP
